2021-09-05 15:59:43,771 (main.py:121) [__main__][INFO] Molecule was align to 37-38 location.
2021-09-05 16:02:39,691 (main.py:437) [__main__][INFO] Load the structure information.
2021-09-05 16:02:39,691 (main.py:121) [__main__][INFO] Molecule was align to 37-38 location.
2021-09-05 16:02:39,691 (main.py:121) [__main__][INFO] Molecule was align to 37-38 location.
2021-09-05 16:02:43,888 (main.py:445) [__main__][INFO] The atom_list is defaultdict(<class 'list'>, {Element Ce: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], Element O: [12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35], 'mol': [36, 37]})
2021-09-05 16:02:43,896 (main.py:447) [__main__][INFO] Apply the PBC and tailor the x-y, z coordinates.
2021-09-05 16:27:33,322 (main.py:257) [__main__][WARNING] i_new = 0.999748 j_new = 1.001346 index = (0, 0, 0)
2021-09-05 16:27:33,322 (main.py:257) [__main__][WARNING] i_new = 0.999996 j_new = 1.000808 index = (0, 0, 0)
2021-09-05 16:27:33,322 (main.py:257) [__main__][WARNING] i_new = 0.999992 j_new = 1.000429 index = (0, 0, 0)
2021-09-05 16:27:33,322 (main.py:257) [__main__][WARNING] i_new = 0.999892 j_new = 1.000413 index = (0, 0, 0)
2021-09-05 16:27:33,322 (main.py:257) [__main__][WARNING] i_new = 0.999876 j_new = 1.001469 index = (0, 0, 0)
2021-09-05 16:27:33,438 (main.py:454) [__main__][INFO] Data Shape: (21600, 38, 3)
2021-09-05 16:27:33,438 (main.py:456) [__main__][INFO] Shuffle the data.
2021-09-05 16:27:35,798 (main.py:473) [__main__][INFO] Train and test the model applying the hold-out method.             <train:test = 80:20>
2021-09-05 16:34:20,199 (main.py:477) [__main__][INFO] mae = 0.006216607056558132
2021-09-05 16:34:20,199 (main.py:478) [__main__][INFO] loss = 0.00012361847620923072
2021-09-05 16:34:20,199 (main.py:425) [__main__][INFO] Plotting the acc and loss curve.
2021-09-05 16:34:43,334 (main.py:121) [__main__][INFO] Molecule was align to 37-38 location.
2021-09-05 16:35:48,141 (main.py:437) [__main__][INFO] Load the structure information.
2021-09-05 16:35:48,141 (main.py:121) [__main__][INFO] Molecule was align to 37-38 location.
2021-09-05 16:35:48,141 (main.py:121) [__main__][INFO] Molecule was align to 37-38 location.
2021-09-05 16:35:51,968 (main.py:445) [__main__][INFO] The atom_list is defaultdict(<class 'list'>, {Element Ce: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], Element O: [12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35], 'mol': [36, 37]})
2021-09-05 16:35:51,969 (main.py:447) [__main__][INFO] Apply the PBC and tailor the x-y, z coordinates.
2021-09-05 16:35:52,036 (main.py:257) [__main__][WARNING] i_new = 0.055556 j_new = -0.026982 index = (0, 1, 0)
2021-09-05 16:35:52,037 (main.py:257) [__main__][WARNING] i_new = 0.055556 j_new = -0.026982 index = (1, 0, 0)
2021-09-05 16:35:52,055 (main.py:257) [__main__][WARNING] i_new = 0.037057 j_new = -0.007578 index = (1, 1, 0)
2021-09-05 16:35:52,055 (main.py:257) [__main__][WARNING] i_new = 0.037057 j_new = -0.007578 index = (0, 0, 0)
2021-09-05 16:35:52,055 (main.py:257) [__main__][WARNING] i_new = 0.037057 j_new = -0.008777 index = (1, 1, 0)
2021-09-05 16:35:52,055 (main.py:257) [__main__][WARNING] i_new = 0.037057 j_new = -0.008777 index = (0, 0, 0)
2021-09-05 16:35:52,055 (main.py:257) [__main__][WARNING] i_new = 0.037057 j_new = -0.002167 index = (1, 1, 0)
2021-09-05 16:35:52,056 (main.py:257) [__main__][WARNING] i_new = 0.037057 j_new = -0.002167 index = (0, 0, 0)
2021-09-05 16:35:52,056 (main.py:257) [__main__][WARNING] i_new = 0.037057 j_new = -0.008413 index = (1, 1, 0)
2021-09-05 16:35:52,056 (main.py:257) [__main__][WARNING] i_new = 0.037057 j_new = -0.008413 index = (0, 0, 0)
2021-09-05 16:35:52,062 (main.py:257) [__main__][WARNING] i_new = 0.085545 j_new = -0.007979 index = (0, 1, 0)
2021-09-05 16:35:52,062 (main.py:257) [__main__][WARNING] i_new = 0.085545 j_new = -0.007979 index = (1, 0, 0)
2021-09-05 16:35:52,066 (main.py:257) [__main__][WARNING] i_new = 0.004423 j_new = -0.008735 index = (1, 0, 0)
2021-09-05 16:35:52,066 (main.py:257) [__main__][WARNING] i_new = 0.004423 j_new = -0.008735 index = (0, 0, 0)
2021-09-05 16:35:52,066 (main.py:257) [__main__][WARNING] i_new = 0.004423 j_new = -0.003558 index = (1, 0, 0)
2021-09-05 16:35:52,066 (main.py:257) [__main__][WARNING] i_new = 0.004423 j_new = -0.003558 index = (0, 0, 0)
2021-09-05 16:35:52,067 (main.py:257) [__main__][WARNING] i_new = 0.004423 j_new = -0.012956 index = (1, 0, 0)
2021-09-05 16:35:52,068 (main.py:257) [__main__][WARNING] i_new = 0.004423 j_new = -0.012956 index = (0, 0, 0)
2021-09-05 16:35:52,068 (main.py:257) [__main__][WARNING] i_new = 0.029989 j_new = -0.031759 index = (1, 1, 0)
2021-09-05 16:35:52,068 (main.py:257) [__main__][WARNING] i_new = 0.029989 j_new = -0.031759 index = (0, 0, 0)
2021-09-05 16:35:52,068 (main.py:257) [__main__][WARNING] i_new = 0.029989 j_new = -0.025653 index = (1, 1, 0)
2021-09-05 16:35:52,068 (main.py:257) [__main__][WARNING] i_new = 0.029989 j_new = -0.025653 index = (0, 0, 0)
2021-09-05 16:35:52,069 (main.py:257) [__main__][WARNING] i_new = 0.029989 j_new = -0.027806 index = (1, 1, 0)
2021-09-05 16:35:52,069 (main.py:257) [__main__][WARNING] i_new = 0.029989 j_new = -0.027806 index = (0, 0, 0)
2021-09-05 16:35:52,069 (main.py:257) [__main__][WARNING] i_new = 0.029989 j_new = -0.016229 index = (1, 1, 0)
2021-09-05 16:35:52,069 (main.py:257) [__main__][WARNING] i_new = 0.029989 j_new = -0.016229 index = (0, 0, 0)
2021-09-05 16:35:52,069 (main.py:257) [__main__][WARNING] i_new = 0.029989 j_new = -0.007869 index = (1, 1, 0)
2021-09-05 16:35:52,069 (main.py:257) [__main__][WARNING] i_new = 0.029989 j_new = -0.007869 index = (0, 0, 0)
2021-09-05 16:35:52,070 (main.py:257) [__main__][WARNING] i_new = 0.004423 j_new = -0.007243 index = (1, 0, 0)
2021-09-05 16:35:52,070 (main.py:257) [__main__][WARNING] i_new = 0.004423 j_new = -0.007243 index = (0, 0, 0)
2021-09-05 16:35:52,070 (main.py:257) [__main__][WARNING] i_new = 0.029989 j_new = -0.032678 index = (1, 1, 0)
2021-09-05 16:35:52,070 (main.py:257) [__main__][WARNING] i_new = 0.029989 j_new = -0.032678 index = (0, 0, 0)
2021-09-05 16:35:52,071 (main.py:257) [__main__][WARNING] i_new = 0.004423 j_new = -0.006315 index = (1, 0, 0)
2021-09-05 16:35:52,071 (main.py:257) [__main__][WARNING] i_new = 0.004423 j_new = -0.006315 index = (0, 0, 0)
2021-09-05 16:35:52,072 (main.py:257) [__main__][WARNING] i_new = 0.055556 j_new = -0.019498 index = (0, 1, 0)
2021-09-05 16:35:52,072 (main.py:257) [__main__][WARNING] i_new = 0.055556 j_new = -0.019498 index = (1, 0, 0)
2021-09-05 16:35:52,072 (main.py:257) [__main__][WARNING] i_new = 0.055556 j_new = -0.040325 index = (0, 1, 0)
2021-09-05 16:35:52,072 (main.py:257) [__main__][WARNING] i_new = 0.055556 j_new = -0.040325 index = (1, 0, 0)
2021-09-05 16:35:52,073 (main.py:257) [__main__][WARNING] i_new = 0.055556 j_new = -0.021231 index = (0, 1, 0)
2021-09-05 16:35:52,073 (main.py:257) [__main__][WARNING] i_new = 0.055556 j_new = -0.021231 index = (1, 0, 0)
2021-09-05 16:35:52,076 (main.py:257) [__main__][WARNING] i_new = 0.000086 j_new = -0.000011 index = (1, 1, 0)
2021-09-05 16:35:52,077 (main.py:257) [__main__][WARNING] i_new = 0.000086 j_new = -0.000011 index = (0, 0, 0)
2021-09-05 16:35:52,086 (main.py:257) [__main__][WARNING] i_new = 0.055556 j_new = -0.012214 index = (0, 1, 0)
2021-09-05 16:35:52,086 (main.py:257) [__main__][WARNING] i_new = 0.055556 j_new = -0.012214 index = (1, 0, 0)
2021-09-05 16:35:52,087 (main.py:257) [__main__][WARNING] i_new = -0.029989 j_new = 0.003657 index = (0, 1, 0)
2021-09-05 16:35:52,087 (main.py:257) [__main__][WARNING] i_new = -0.059979 j_new = 0.007313 index = (0, 1, 0)
2021-09-05 16:35:52,087 (main.py:257) [__main__][WARNING] i_new = -0.029989 j_new = 0.003657 index = (1, 0, 0)
2021-09-05 16:35:52,087 (main.py:257) [__main__][WARNING] i_new = -0.059979 j_new = 0.007313 index = (1, 1, 0)
2021-09-05 16:35:52,087 (main.py:257) [__main__][WARNING] i_new = -0.004423 j_new = 0.016386 index = (0, 1, 0)
2021-09-05 16:35:52,087 (main.py:257) [__main__][WARNING] i_new = -0.004423 j_new = 0.016386 index = (1, 1, 0)
2021-09-05 16:35:52,087 (main.py:257) [__main__][WARNING] i_new = -0.029989 j_new = 0.001430 index = (0, 1, 0)
2021-09-05 16:35:52,088 (main.py:257) [__main__][WARNING] i_new = -0.029989 j_new = 0.001430 index = (1, 0, 0)
2021-09-05 16:35:52,088 (main.py:257) [__main__][WARNING] i_new = 0.055556 j_new = -0.005082 index = (0, 1, 0)
2021-09-05 16:35:52,088 (main.py:257) [__main__][WARNING] i_new = 0.055556 j_new = -0.005082 index = (1, 0, 0)
2021-09-05 16:35:52,088 (main.py:257) [__main__][WARNING] i_new = 0.055556 j_new = -0.011341 index = (0, 1, 0)
2021-09-05 16:35:52,088 (main.py:257) [__main__][WARNING] i_new = 0.055556 j_new = -0.011341 index = (1, 0, 0)
2021-09-05 16:35:52,088 (main.py:257) [__main__][WARNING] i_new = 0.055556 j_new = -0.010343 index = (0, 1, 0)
2021-09-05 16:35:52,089 (main.py:257) [__main__][WARNING] i_new = 0.055556 j_new = -0.010343 index = (1, 0, 0)
2021-09-05 16:35:52,089 (main.py:257) [__main__][WARNING] i_new = 0.055556 j_new = -0.012756 index = (0, 1, 0)
2021-09-05 16:35:52,089 (main.py:257) [__main__][WARNING] i_new = 0.055556 j_new = -0.012756 index = (1, 0, 0)
2021-09-05 16:35:52,089 (main.py:257) [__main__][WARNING] i_new = 0.025566 j_new = -0.014273 index = (0, 1, 0)
2021-09-05 16:35:52,089 (main.py:257) [__main__][WARNING] i_new = 0.025566 j_new = -0.014273 index = (1, 0, 0)
2021-09-05 16:35:52,090 (main.py:257) [__main__][WARNING] i_new = -0.004423 j_new = 0.024793 index = (0, 1, 0)
2021-09-05 16:35:52,090 (main.py:257) [__main__][WARNING] i_new = -0.004423 j_new = 0.024793 index = (1, 1, 0)
2021-09-05 16:35:52,090 (main.py:257) [__main__][WARNING] i_new = -0.000735 j_new = 0.000081 index = (0, 1, 0)
2021-09-05 16:35:52,090 (main.py:257) [__main__][WARNING] i_new = -0.001396 j_new = 0.001130 index = (0, 1, 0)
2021-09-05 16:35:52,091 (main.py:257) [__main__][WARNING] i_new = -0.000735 j_new = 0.000081 index = (1, 1, 0)
2021-09-05 16:35:52,091 (main.py:257) [__main__][WARNING] i_new = -0.001396 j_new = 0.001130 index = (1, 1, 0)
2021-09-05 16:35:52,092 (main.py:257) [__main__][WARNING] i_new = -0.004423 j_new = 0.036691 index = (0, 1, 0)
2021-09-05 16:35:52,092 (main.py:257) [__main__][WARNING] i_new = -0.004423 j_new = 0.036691 index = (1, 1, 0)
2021-09-05 16:35:52,092 (main.py:257) [__main__][WARNING] i_new = -0.004423 j_new = 0.030913 index = (0, 1, 0)
2021-09-05 16:35:52,093 (main.py:257) [__main__][WARNING] i_new = -0.004423 j_new = 0.030913 index = (1, 1, 0)
2021-09-05 16:35:52,093 (main.py:257) [__main__][WARNING] i_new = -0.004423 j_new = 0.031895 index = (0, 1, 0)
2021-09-05 16:35:52,094 (main.py:257) [__main__][WARNING] i_new = -0.004423 j_new = 0.031895 index = (1, 1, 0)
2021-09-05 16:35:52,095 (main.py:257) [__main__][WARNING] i_new = -0.004423 j_new = 0.047485 index = (0, 1, 0)
2021-09-05 16:35:52,095 (main.py:257) [__main__][WARNING] i_new = -0.004423 j_new = 0.047485 index = (1, 1, 0)
2021-09-05 16:35:52,097 (main.py:257) [__main__][WARNING] i_new = -0.004423 j_new = 0.054402 index = (0, 1, 0)
2021-09-05 16:35:52,097 (main.py:257) [__main__][WARNING] i_new = -0.004423 j_new = 0.054402 index = (1, 1, 0)
2021-09-05 16:35:52,099 (main.py:257) [__main__][WARNING] i_new = -0.004423 j_new = 0.057410 index = (0, 1, 0)
2021-09-05 16:35:52,099 (main.py:257) [__main__][WARNING] i_new = -0.004423 j_new = 0.057410 index = (1, 1, 0)
2021-09-05 16:35:52,100 (main.py:257) [__main__][WARNING] i_new = -0.004423 j_new = 0.037040 index = (0, 1, 0)
2021-09-05 16:35:52,101 (main.py:257) [__main__][WARNING] i_new = -0.004423 j_new = 0.037040 index = (1, 1, 0)
2021-09-05 16:35:52,102 (main.py:257) [__main__][WARNING] i_new = -0.004423 j_new = 0.024842 index = (0, 1, 0)
2021-09-05 16:35:52,102 (main.py:257) [__main__][WARNING] i_new = -0.004423 j_new = 0.024842 index = (1, 1, 0)
2021-09-05 16:35:52,104 (main.py:257) [__main__][WARNING] i_new = 0.055556 j_new = -0.010591 index = (0, 1, 0)
2021-09-05 16:35:52,104 (main.py:257) [__main__][WARNING] i_new = 0.055556 j_new = -0.010591 index = (1, 0, 0)
2021-09-05 16:35:52,104 (main.py:257) [__main__][WARNING] i_new = 0.055556 j_new = -0.037885 index = (0, 1, 0)
2021-09-05 16:35:52,104 (main.py:257) [__main__][WARNING] i_new = 0.055556 j_new = -0.037885 index = (1, 0, 0)
2021-09-05 16:35:52,104 (main.py:257) [__main__][WARNING] i_new = 0.055556 j_new = -0.015526 index = (0, 1, 0)
2021-09-05 16:35:52,104 (main.py:257) [__main__][WARNING] i_new = 0.055556 j_new = -0.015526 index = (1, 0, 0)
2021-09-05 16:35:52,112 (main.py:257) [__main__][WARNING] i_new = 0.000047 j_new = -0.001388 index = (0, 1, 0)
2021-09-05 16:35:52,112 (main.py:257) [__main__][WARNING] i_new = 0.000017 j_new = -0.001068 index = (0, 1, 0)
2021-09-05 16:35:52,112 (main.py:257) [__main__][WARNING] i_new = 0.000211 j_new = -0.001106 index = (0, 1, 0)
2021-09-05 16:35:52,112 (main.py:257) [__main__][WARNING] i_new = 0.000008 j_new = -0.000901 index = (0, 1, 0)
2021-09-05 16:35:52,112 (main.py:257) [__main__][WARNING] i_new = 0.000458 j_new = -0.000809 index = (0, 1, 0)
2021-09-05 16:35:52,112 (main.py:257) [__main__][WARNING] i_new = 0.000267 j_new = -0.000961 index = (0, 1, 0)
2021-09-05 16:35:52,112 (main.py:257) [__main__][WARNING] i_new = 0.000003 j_new = -0.001069 index = (0, 1, 0)
2021-09-05 16:35:52,112 (main.py:257) [__main__][WARNING] i_new = 0.000047 j_new = -0.001388 index = (1, 0, 0)
2021-09-05 16:35:52,112 (main.py:257) [__main__][WARNING] i_new = 0.000002 j_new = -0.001010 index = (1, 0, 0)
2021-09-05 16:35:52,113 (main.py:257) [__main__][WARNING] i_new = 0.000008 j_new = -0.000901 index = (1, 0, 0)
2021-09-05 16:35:52,113 (main.py:257) [__main__][WARNING] i_new = 0.000267 j_new = -0.000961 index = (1, 0, 0)
2021-09-05 16:35:52,113 (main.py:257) [__main__][WARNING] i_new = 0.000017 j_new = -0.001068 index = (1, 1, 0)
2021-09-05 16:35:52,113 (main.py:257) [__main__][WARNING] i_new = 0.000211 j_new = -0.001106 index = (1, 1, 0)
2021-09-05 16:35:52,113 (main.py:257) [__main__][WARNING] i_new = 0.000458 j_new = -0.000809 index = (1, 1, 0)
2021-09-05 16:35:52,113 (main.py:257) [__main__][WARNING] i_new = 0.000004 j_new = -0.001036 index = (1, 1, 0)
2021-09-05 16:35:52,113 (main.py:257) [__main__][WARNING] i_new = 0.000010 j_new = -0.000964 index = (1, 1, 0)
2021-09-05 16:35:52,113 (main.py:257) [__main__][WARNING] i_new = 0.000048 j_new = -0.001177 index = (1, 1, 0)
2021-09-05 16:35:52,113 (main.py:257) [__main__][WARNING] i_new = 0.000059 j_new = -0.001505 index = (1, 1, 0)
2021-09-05 16:35:52,113 (main.py:257) [__main__][WARNING] i_new = 0.000003 j_new = -0.001069 index = (1, 1, 0)
2021-09-05 16:35:52,113 (main.py:257) [__main__][WARNING] i_new = 0.000002 j_new = -0.001010 index = (0, 0, 0)
2021-09-05 16:35:52,113 (main.py:257) [__main__][WARNING] i_new = 0.000004 j_new = -0.001036 index = (0, 0, 0)
2021-09-05 16:35:52,113 (main.py:257) [__main__][WARNING] i_new = 0.000010 j_new = -0.000964 index = (0, 0, 0)
2021-09-05 16:35:52,114 (main.py:257) [__main__][WARNING] i_new = 0.000048 j_new = -0.001177 index = (0, 0, 0)
2021-09-05 16:35:52,114 (main.py:257) [__main__][WARNING] i_new = 0.000059 j_new = -0.001505 index = (0, 0, 0)
2021-09-05 16:35:52,114 (main.py:257) [__main__][WARNING] i_new = 0.000001 j_new = -0.001393 index = (0, 1, 0)
2021-09-05 16:35:52,114 (main.py:257) [__main__][WARNING] i_new = 0.000012 j_new = -0.000469 index = (0, 1, 0)
2021-09-05 16:35:52,114 (main.py:257) [__main__][WARNING] i_new = 0.000023 j_new = -0.001830 index = (0, 1, 0)
2021-09-05 16:35:52,114 (main.py:257) [__main__][WARNING] i_new = 0.000004 j_new = -0.001816 index = (0, 1, 0)
2021-09-05 16:35:52,115 (main.py:257) [__main__][WARNING] i_new = 0.000173 j_new = -0.001218 index = (0, 1, 0)
2021-09-05 16:35:52,115 (main.py:257) [__main__][WARNING] i_new = 0.000015 j_new = -0.000821 index = (0, 1, 0)
2021-09-05 16:35:52,125 (main.py:257) [__main__][WARNING] i_new = 0.000001 j_new = -0.001393 index = (1, 0, 0)
2021-09-05 16:35:52,125 (main.py:257) [__main__][WARNING] i_new = 0.000091 j_new = -0.000572 index = (1, 0, 0)
2021-09-05 16:35:52,126 (main.py:257) [__main__][WARNING] i_new = 0.000023 j_new = -0.001830 index = (1, 0, 0)
2021-09-05 16:35:52,126 (main.py:257) [__main__][WARNING] i_new = 0.000004 j_new = -0.001816 index = (1, 0, 0)
2021-09-05 16:35:52,126 (main.py:257) [__main__][WARNING] i_new = 0.000016 j_new = -0.001264 index = (1, 0, 0)
2021-09-05 16:35:52,126 (main.py:257) [__main__][WARNING] i_new = 0.000173 j_new = -0.001218 index = (1, 0, 0)
2021-09-05 16:35:52,126 (main.py:257) [__main__][WARNING] i_new = 0.000350 j_new = -0.001250 index = (1, 0, 0)
2021-09-05 16:35:52,126 (main.py:257) [__main__][WARNING] i_new = 0.000012 j_new = -0.000469 index = (1, 1, 0)
2021-09-05 16:35:52,126 (main.py:257) [__main__][WARNING] i_new = 0.000000 j_new = -0.001620 index = (1, 1, 0)
2021-09-05 16:35:52,126 (main.py:257) [__main__][WARNING] i_new = 0.000219 j_new = -0.001943 index = (1, 1, 0)
2021-09-05 16:35:52,126 (main.py:257) [__main__][WARNING] i_new = 0.000015 j_new = -0.000821 index = (1, 1, 0)
2021-09-05 16:35:52,127 (main.py:257) [__main__][WARNING] i_new = 0.000091 j_new = -0.000572 index = (0, 0, 0)
2021-09-05 16:35:52,127 (main.py:257) [__main__][WARNING] i_new = 0.000000 j_new = -0.001620 index = (0, 0, 0)
2021-09-05 16:35:52,127 (main.py:257) [__main__][WARNING] i_new = 0.000016 j_new = -0.001264 index = (0, 0, 0)
2021-09-05 16:35:52,127 (main.py:257) [__main__][WARNING] i_new = 0.000219 j_new = -0.001943 index = (0, 0, 0)
2021-09-05 16:35:52,127 (main.py:257) [__main__][WARNING] i_new = 0.000350 j_new = -0.001250 index = (0, 0, 0)
2021-09-05 16:35:52,128 (main.py:257) [__main__][WARNING] i_new = 0.000074 j_new = -0.001486 index = (0, 1, 0)
2021-09-05 16:35:52,128 (main.py:257) [__main__][WARNING] i_new = 0.000006 j_new = -0.000030 index = (0, 1, 0)
2021-09-05 16:35:52,128 (main.py:257) [__main__][WARNING] i_new = 0.000142 j_new = -0.000533 index = (0, 1, 0)
2021-09-05 16:35:52,128 (main.py:257) [__main__][WARNING] i_new = 0.000467 j_new = -0.000275 index = (0, 1, 0)
2021-09-05 16:35:52,128 (main.py:257) [__main__][WARNING] i_new = 0.000029 j_new = -0.000200 index = (0, 1, 0)
2021-09-05 16:35:52,128 (main.py:257) [__main__][WARNING] i_new = 0.000320 j_new = -0.001007 index = (0, 1, 0)
2021-09-05 16:35:52,128 (main.py:257) [__main__][WARNING] i_new = -0.000006 j_new = 0.000264 index = (0, 1, 0)
2021-09-05 16:35:52,128 (main.py:257) [__main__][WARNING] i_new = 0.000074 j_new = -0.001486 index = (1, 0, 0)
2021-09-05 16:35:52,128 (main.py:257) [__main__][WARNING] i_new = 0.000006 j_new = -0.000243 index = (1, 0, 0)
2021-09-05 16:35:52,128 (main.py:257) [__main__][WARNING] i_new = 0.000320 j_new = -0.001007 index = (1, 0, 0)
2021-09-05 16:35:52,128 (main.py:257) [__main__][WARNING] i_new = 0.000006 j_new = -0.000030 index = (1, 1, 0)
2021-09-05 16:35:52,128 (main.py:257) [__main__][WARNING] i_new = 0.000142 j_new = -0.000533 index = (1, 1, 0)
2021-09-05 16:35:52,129 (main.py:257) [__main__][WARNING] i_new = 0.000467 j_new = -0.000275 index = (1, 1, 0)
2021-09-05 16:35:52,129 (main.py:257) [__main__][WARNING] i_new = 0.000029 j_new = -0.000200 index = (1, 1, 0)
2021-09-05 16:35:52,141 (main.py:257) [__main__][WARNING] i_new = 0.000005 j_new = -0.001151 index = (1, 1, 0)
2021-09-05 16:35:52,141 (main.py:257) [__main__][WARNING] i_new = -0.000006 j_new = 0.000264 index = (1, 1, 0)
2021-09-05 16:35:52,141 (main.py:257) [__main__][WARNING] i_new = 0.000006 j_new = -0.000243 index = (0, 0, 0)
2021-09-05 16:35:52,141 (main.py:257) [__main__][WARNING] i_new = 0.000005 j_new = -0.001151 index = (0, 0, 0)
2021-09-05 16:35:52,141 (main.py:257) [__main__][WARNING] i_new = -0.000000 j_new = 0.000441 index = (0, 1, 0)
2021-09-05 16:35:52,142 (main.py:257) [__main__][WARNING] i_new = -0.000085 j_new = 0.000107 index = (0, 1, 0)
2021-09-05 16:35:52,142 (main.py:257) [__main__][WARNING] i_new = -0.000010 j_new = 0.000033 index = (0, 1, 0)
2021-09-05 16:35:52,142 (main.py:257) [__main__][WARNING] i_new = 0.000035 j_new = -0.000085 index = (0, 1, 0)
2021-09-05 16:35:52,142 (main.py:257) [__main__][WARNING] i_new = -0.000024 j_new = 0.000280 index = (0, 1, 0)
2021-09-05 16:35:52,142 (main.py:257) [__main__][WARNING] i_new = 0.000010 j_new = -0.000033 index = (1, 0, 0)
2021-09-05 16:35:52,142 (main.py:257) [__main__][WARNING] i_new = -0.000000 j_new = 0.000441 index = (1, 0, 0)
2021-09-05 16:35:52,142 (main.py:257) [__main__][WARNING] i_new = 0.000000 j_new = -0.000441 index = (1, 0, 0)
2021-09-05 16:35:52,142 (main.py:257) [__main__][WARNING] i_new = -0.000010 j_new = 0.000033 index = (1, 0, 0)
2021-09-05 16:35:52,142 (main.py:257) [__main__][WARNING] i_new = 0.000035 j_new = -0.000085 index = (1, 0, 0)
2021-09-05 16:35:52,142 (main.py:257) [__main__][WARNING] i_new = -0.000085 j_new = 0.000107 index = (1, 1, 0)
2021-09-05 16:35:52,142 (main.py:257) [__main__][WARNING] i_new = 0.000024 j_new = -0.000280 index = (1, 1, 0)
2021-09-05 16:35:52,142 (main.py:257) [__main__][WARNING] i_new = 0.000085 j_new = -0.000107 index = (1, 1, 0)
2021-09-05 16:35:52,143 (main.py:257) [__main__][WARNING] i_new = -0.000024 j_new = 0.000280 index = (1, 1, 0)
2021-09-05 16:35:52,143 (main.py:257) [__main__][WARNING] i_new = 0.000000 j_new = -0.000441 index = (0, 0, 0)
2021-09-05 16:35:52,143 (main.py:257) [__main__][WARNING] i_new = 0.000010 j_new = -0.000033 index = (0, 0, 0)
2021-09-05 16:35:52,143 (main.py:257) [__main__][WARNING] i_new = 0.000024 j_new = -0.000280 index = (0, 0, 0)
2021-09-05 16:35:52,143 (main.py:257) [__main__][WARNING] i_new = 0.000085 j_new = -0.000107 index = (0, 0, 0)
2021-09-05 16:35:52,143 (main.py:257) [__main__][WARNING] i_new = -0.000290 j_new = 0.001098 index = (0, 1, 0)
2021-09-05 16:35:52,143 (main.py:257) [__main__][WARNING] i_new = -0.000005 j_new = 0.000834 index = (0, 1, 0)
2021-09-05 16:35:52,143 (main.py:257) [__main__][WARNING] i_new = -0.000002 j_new = 0.001318 index = (0, 1, 0)
2021-09-05 16:35:52,143 (main.py:257) [__main__][WARNING] i_new = -0.000234 j_new = 0.000800 index = (0, 1, 0)
2021-09-05 16:35:52,143 (main.py:257) [__main__][WARNING] i_new = -0.000094 j_new = 0.000368 index = (0, 1, 0)
2021-09-05 16:35:52,143 (main.py:257) [__main__][WARNING] i_new = -0.000010 j_new = 0.000701 index = (0, 1, 0)
2021-09-05 16:35:52,143 (main.py:257) [__main__][WARNING] i_new = -0.000290 j_new = 0.001098 index = (1, 0, 0)
2021-09-05 16:35:52,143 (main.py:257) [__main__][WARNING] i_new = -0.000002 j_new = 0.001318 index = (1, 0, 0)
2021-09-05 16:35:52,157 (main.py:257) [__main__][WARNING] i_new = 0.000009 j_new = -0.000342 index = (1, 0, 0)
2021-09-05 16:35:52,157 (main.py:257) [__main__][WARNING] i_new = -0.000234 j_new = 0.000800 index = (1, 1, 0)
2021-09-05 16:35:52,157 (main.py:257) [__main__][WARNING] i_new = -0.000094 j_new = 0.000368 index = (1, 1, 0)
2021-09-05 16:35:52,157 (main.py:257) [__main__][WARNING] i_new = -0.000005 j_new = 0.000834 index = (1, 1, 0)
2021-09-05 16:35:52,158 (main.py:257) [__main__][WARNING] i_new = -0.000010 j_new = 0.000701 index = (1, 1, 0)
2021-09-05 16:35:52,158 (main.py:257) [__main__][WARNING] i_new = 0.000009 j_new = -0.000342 index = (0, 0, 0)
2021-09-05 16:35:52,158 (main.py:257) [__main__][WARNING] i_new = 0.000018 j_new = -0.000077 index = (0, 1, 0)
2021-09-05 16:35:52,158 (main.py:257) [__main__][WARNING] i_new = 0.000046 j_new = -0.000031 index = (0, 1, 0)
2021-09-05 16:35:52,158 (main.py:257) [__main__][WARNING] i_new = 0.000205 j_new = -0.000201 index = (1, 0, 0)
2021-09-05 16:35:52,158 (main.py:257) [__main__][WARNING] i_new = 0.000018 j_new = -0.000077 index = (1, 0, 0)
2021-09-05 16:35:52,158 (main.py:257) [__main__][WARNING] i_new = 0.000092 j_new = -0.000071 index = (1, 0, 0)
2021-09-05 16:35:52,158 (main.py:257) [__main__][WARNING] i_new = 0.000046 j_new = -0.000031 index = (1, 0, 0)
2021-09-05 16:35:52,158 (main.py:257) [__main__][WARNING] i_new = 0.000103 j_new = -0.000104 index = (1, 1, 0)
2021-09-05 16:35:52,158 (main.py:257) [__main__][WARNING] i_new = 0.000169 j_new = -0.000015 index = (1, 1, 0)
2021-09-05 16:35:52,159 (main.py:257) [__main__][WARNING] i_new = 0.000103 j_new = -0.000104 index = (0, 0, 0)
2021-09-05 16:35:52,159 (main.py:257) [__main__][WARNING] i_new = 0.000205 j_new = -0.000201 index = (0, 0, 0)
